,doc_id,Texto
1167,1878745,dictadura coroneles nombre recibió gobierno militar gobernó grecia tras golpe dado junta oficiales yórgos papadópoulosa cabeza golpe porvoca exilio rey constantino accedido trono periodo inestabilidad política principio años grecia pasa periodo inestabilidad política pesar lograr amplia victoria votos elecciones unión centro yorgos papandreu capaz gobernar meses joven rey constantino destituye primer ministro elegido forma legítima pueblo griego julio acción forma parte serie tentativas reales volver absolutismopor lado yorgos papandreu percibido grecia demócrata convencido aspiraba ocupar puesto ministro defensa veía buenos ojos palacio destitución papandreu posible miembro partido constantinos mitsotakis separó mismo número importante diputados buscaban hacerse poder cuenta división unión centro llevó creación serie gobiernos menos efímeros julio abril yorgos papandreu panagiotis kanellopoulos líderes unión centro ere unión nacional radical partido gobernaba anteriormente intentaron llegar acuerdo salir crisis amenazaba prolongarse idea formar gobierno encargara asuntos urgentes organizara unas nuevas elecciones solución pudo ponerse práctica causa golpe coroneles golpe coroneles eeuu sostenían monarquía grecia pesar incapacidad modernizar país problemas llegaron rey negó confiar poder fuerzas progresistas incidentes produjeron destacan muerte diputado gregoris lambrakis así estudiante sotiris petroulas problemas llevarán golpe coroneles abril dia grupo oficiales mando coronel yorgos papadópulos toma poder fuerza abole constitución éxito facilitado desorganización mundo político descrédito instituciones ideas casa real diciembre mismo año rey intenta hacerse poder mediante contragolpe apoyo generales fracaso obligará reyconstantino exiliarse familia roma dictadura par conservar consolidar poder coroneles trataron eliminar toda forma oposición interna golpe numerosos políticos principalmente izquierdas liberales simples defensores derechos humanos perseguidos militares funcionarios destituidos cargos permitir coroneles disponer instrumentos gobierno ideológico país acuerdo principios régimen opositores puestos livertad vigilada encarcelados deportados islas desiertas egeo makronisos numerosas ocasiones torturados diversos gobiernos títere suceden hacer creer vida política continuaba existiendo poder detentado solo coroneles principalmente yorgos papadopulos pesar represión produjeron numerosas manifestaciones régimen así año difícil dictadura aléxandros panagulis intentó asesinar coronel papadópulos siendo condenado muerte movilización opinión pública internacional impidió ejecución funerales yorgos papandreu muerto econtraba libertad vigilada ocasión realizar grandes manifestaciones régimen buen año dictadura extranjero griegos exilio organizaron manifestaciones dictadura así grecia excluida consejo europa acuerdo asociación grecia paralizado fin dictadura crisis chipre dio golpe gracia dictadura coroneles debilitados tras fuerte protesta estudiantes éstos ocupado universidad enviando gobierno tan ques obligarles salir campus universidad politécnica atenas noviembre ocupación politécnica constituyó solamente revuelta estudiantil sino revuelta popular echó calle gente todas edades condiciones tras acontecimientos dictadura pensó mejor forma salir crisis victoria militar fijan mirada chipre deciden llevar cabo enosis unión chipre grecia embargo chipre existía importante minoría turca suponía aproximadamente población gobierno griego impulsa así chipre golpe gobierno makarios julio intención nikos sampson partidario enosis haga poder proclame posteriormente unión isla grecia embargo producirse golpe tropas turcas invaden norte chipre produciéndose divisón isla después desastre militar produce caída dictadura coroneles referencias bibliografía chauvel grèce lombre des épées laffont páginas
3494,1892497,reichenau municipio carintia situación ubica distrito feldkirchen perteneciente federado carintia austria limita norte predlitzturrach albeck sur arriach oeste bad kleinkirchheim oeste municipio fluye río gurk historia edad bronce diferentes pueblos poblando zona reichenau época romanos actual reichenau formaba parte reino nórico siglo eslavos colonizaron valle río gurk año llegaron bávaros nombre reichenau aparece primera documento año demografía según datos año reichenau cuenta habitantes cuales poseen nacionalidad austríaca habitantes varones frente mujeres mayoría población profesa religión católica mientras protestante sólo ateo lugares interés iglesias iglesia san lorenzo alta carintia iglesia santa ana junto iglesia san lorenzo iglesia santa margarita iglesia san martín escudo reichenau posee escudo oficial enero izquierda escudo muestra iglesia san lorenzo antigua municipio derecha representa gentiana koch gentiana acaulis típica regiones alpinas enlaces
4259,1896558,haspelschiedt población comuna francesa región lorena departamento mosela distrito sarreguemines cantón bitche demografía enlaces externos insee elecciones municipales
3128,1890604,copa venezuela fútbol competición organizada federación venezolana fútbol fvf torneo puntuación puntos ganado puntos empates ganados penales punto empate perdido penales nota gpen indica ganados tanda tiros penales equipos participantes ronda grupos grupo grupo grupo grupo grupo grupo ronda final caracas campeón
2348,1885961,goon moon banda rock americana compuesta jeordie white conocido twiggy ramirez marilyn manson chris goss banda publicó minilp llamado got brand new egglayin machine grabado disco llamado lickers last leg publicado mayo álbum colaboran josh homme josh freese dave catching jeordie adoptó nombre artístico twiggy ramirez volvió marilyn manson enero aun así banda sigue junta según space planeado sacar nuevos discos futuro miembros jeordie white chris goss fred sablan edmund monsef david jonesy henderson discografíay got brand new egg layin machine suicide squeeze records lickers last leg ipecac recordings enlaces externos myspace oficial goon moon canal youtube jeordie white contiene vídeos goon moon
2796,1888731,formación aguja formación geológica datada alrededor millones años atrás campaniano mastrichtiano cretácico superior sur texas unidos consiste capas alternadas lutolitas piedras areniscas correspondientes régimen fluvial similar ambiente delta variada importante fauna presenta dos grandes regresiones antiguo mar exhibe discordancia formación pen origen marino divide dos miembros inferior campaniano medio equivalente formación javelina superior campaniano tardio mastrichtiano temprano comparable formación judith conjunto edad compara formación san carlos fósiles clasificación ecoacteon linteus teredolites flora plantae indet chlorobiota fauna equinodermos echinodermata echinoidea cassiduloida hardouinia bivalvos bivalvia arcoida arcidae arca pergracilis arca securiculata arca parallelodontidae nemodon eufaulensis limoida limidae lima coahuilensis lima reticulata pseudolimea reticulata pectinoida pectinidae camptonectes anomiidae anomia mexicana nuculanoida nuculanidae nuculana veneroida cardiidae ethmocardium welleri pachycardium wadei granocardium mactridae cymbophora berryi cymbophora scabellum cymbophora tellinidae linearia tellina munda gastrochaenidae gastrochaena cultellidae leptosolen donacidae protodonax carditoida carditidae venericardia mytiloida mytilidae lycettia tippanus brachidontes limoida ostreidae flemingostrea pratti flemingostrea subspatulata crassostrea cusseta inoceramidae inoceramus biconstrictus anomalodesmata pholadomyidae pholadomya coahuilensis gasterópodos gastropoda gastropoda indet cephalaspidea ringiculidae ringicula acteonidae goniocylichna neotaenioglossa turritellidae turritella bilara turritella trilira buccinidae buccinopsis buccinopsis globosa buccinopsis greenensis stantonella interrupta fasciolariidae ornopsis digressa anomalofusus littorinimorpha aporrhaidae drepanochilus strombidae pugnellus naticidae pseudamaura abnormalis pseudamaura densatus pseudamaura lirata gyrodes americanus gyrodes supraplicatus gyrodes major hypsogastropoda maturifusidae astandes vetigastropoda turbinidae calliomphalus americanus neritopsina neritidae nerita prosobranchia acteoninidae troostella neogastropoda cancellariidae caveola producta tudiclidae pyropsis pholidotomidae volutomorpha retifera volutomorpha aspera sorbeoconcha pachychilidae melanatria venusta littorinimorpha strombidae pugnellus hypsogastropoda maturifusidae astandes celalópoda cephalopoda ammonoidea placenticeratidae placenticeras meeki placenticeras syrtale placenticeras baculitidae baculites ovatus baculites scotti baculites pachydiscidae anapachydiscus nautilida eutrephoceratidae eutrephoceras dekay peces chondrichthyes chondrichthyes indet elasmobranchii sclerorhynchidae ischyrhiza avonicola lonchidiidae lissodus selachos scapanorhynchys hybodontidae hybodontidae indet hybodus orectolobiformes orectolobidae squatirhina americana batomorphii batomorphii indet rajiformes dasyatidae dasyatidae indet pristidae onchopristis dunklei batoidei ptychotrygon teleostei teleostei indet elopiformes phyllodontidae phyllodontidae indet gnathostomata lepisosteiformes lepisosteidae lepisosteidae indet amiiformes amiidae amiidae indet anfibios amphibia batrachia anura anura indet urodela urodela indet scapherpetontidae scapherpetontidae indet allocaudata albanerpetontidae albanerpeton reptiles reptilia testudines hoplochelys basilemys adocus cheloniidae chelonia indet trionychidae aspideretes helopanoplia trionychinae indet baenidae baena baenidae indet squamata squamata indet lacertilia lacertilia indet serpentes serpentes indet scincidae scincidae indet sauriscus teiidae teiidae indet anguidae anguidae indet glyptosaurinae indet proxestops odaxosaurus necrosauridae necrosauridae indet xenosauridae restes borioteiioidea peneteius archosauria pterosauria pterosauria indet crocodylia crocodylia indet crocodylidae deinosuchus riograndensis goniopholidae goniopholidae indet dinosaurios dinosauria theropoda theropoda indet dromaeosauridae saurornitholestes informal saurornitholestes langstoni troodontidae paronychodon lacustris tyrannosauridae tyrannosauridae indet coelurosauria richardoestesia isosceles ornithomimidae ornithomimidae indet carnosauria carnosauria indet ornithischia pachycephalosauridae pachycephalosauridae indet ceratopsidae ceratopsidae indet agujaceratops mariscalensis hadrosauridae hadrosauridae indet ankylosauridae ankylosauridae indet mamiferos mammalia mammalia indet multituberculata multituberculata indet neoplagiaulacidae neoplagiaulacidae indet mesodma paracimexomys cimexomys cimolomyidae cimolomys cimolomys clarki meniscoessus cimolodon didelphimorphia alphadontinae alphadon alphadon sahnii alphadon perexiguus turgidodon turgidodon lillegraveni theria paleomolops langstoni tribotheria indet leptictida gallolestes aves aves aves indet encontrado cáscaras huevos dinosaurios enlaces externos the paleontology database formación aguja dinodata
3258,1891307,río iupshara ruso río kilómetros situado abjasia cáucaso occidental discurre montes gagra montes bzib naciendo lago ritsa confluye río gega une río bzib río iupshara nace lago ritsa desaparece largo kilómetros fluyendo bajo tierra discurriendo profundo cañón llamado puertas iupshara mayor caudal agua drena lago ritsa ocurre abril mayo variación msegundo msegundo drenando cuenta río construidos puentes curso central encuentran fuertes rápidos llegando tener desnivel metroskilómetro último tramo kilómetros confluencia río gega discurre mas tranquilamente desnivel metroskilómetro buena parte recorrido encuentra reserva natural ritsa establecida referencias enlaces externos
2873,1889339,banco nacional costa rica siglas bncr banca comercial grande costa rica compañía grande centroamérica excluyendo panamá caribe república dominicana cuenta oficinas cajeros automáticos largo ancho país banco nacional costa rica aparte ser institución estatal colabora ayudando sociedad costarricense patrocinando actividades carácter social agencia central ubica centro san josé avenida calle san josé centro costa rica trivia edificio habitable alto país historia octubre bajo nombre banco internacional costa rica crea primer banco carácter estatal costa rica gobierno alfredo gonzález flores entidad establecida constitución política república costarricense orientó época desarrollar actividad agrícola rural país actividad continúa pesar años fundación empresa financiera considera institución autónoma derecho público personería jurídica independencia materia administración noviembre bajo decreto ley cambia nombre banco nacional costa rica mejorando servicios ofrece paso tiempo creando nuevos ayudar desarrollo población costarricense inicios banco nacional costa rica fusionó bancos estatales banco costa rica banco crédito agrícola cartago mejorar servicios clientes aunque cada banco mantiene propio nombre agencias referencias enlaces externos banco nacional costa rica
4704,1900785,juan palatinadozweibrückenveldenz llamado joven alemán der jüngere bergzabern marzo metz agosto conde palatino duque palatinadozweibrücken juan primer hijo varón duque juan dem hinkenden magdalena cleves hija duque guillermo rico archiduquesa austriaca maría habsburgojagellón casó catalina rohan hija renato rohan vizconde rohan conde porhoët hermana líder hugonote enrique rohan unión nació única hija magadelena catalina palatinadozweibrücken casada conde palatino cristián palatinadobirkenfeldbischweiler juan viudo casó segunda vez condesa palatina luisa juliana hija elector federico palatinado unión nacieron siete hijos isabel luisa juliana palatinadozweibrücken abadesa herford catalina isabel carlota palatinadozweibrücken casada wolfgang guillermo palatinadoneoburgo federico palatinadozweibrücken sucesor padre ana sibila palatinadozweibrücken juan luis palatinadozweibrücken juliana magdalena palatinadozweibrücken casada federico luis palatinadozweibrückenlandsberg maría amalia palatinadozweibrücken muerte juan sepultado alexanderkirche zweibrücken
4467,1897750,palacio villahermosa ciudad aragonesa huesca españa encuentra calle duquesa villahermosa trata palacio estilo gótico siglo xiv techumbre sido restaurada recientemente puediéndose contemplar mezcla elementos bestiarios elementos heráldicos figuras distinguen aves leopardos serpientes sirentas perteneció duques villahermosa octubre cedido colegio san viator huesca ejerciendo tal octubre reciente restauración permaneció mal semiabandonado actualmente funciona centro cultural entidad bancaria ibercaja
3397,1891894,coast line línea coast español union pacific railroad línea ferroviaria empieza ángeles california norte área bahía san francisco principalmente costa pacífico línea originalmente completada southern pacific railroad diciembre vagones carga transitan ruta aunque ruta valle san joaquin principalmente ruta nortesur california ruta alberga trenes amtrak trenes cercanías metrolink sur california caltrain norte california trenes cercanías amtrak pacific surfliner amtrak coast starlight metrolink ventura county line caltrain commuter rail véase surf line continuación sur hacia san diego calp line continuación norte hacia sacramento
2066,1884106,crátero griego llamado crateruas cuatro días crátero paje real erómeno amante rey arquelao asesinó señor amante reinó cuatro días muerto hijo arquelao orestes
881,1877324,necochea estación ferroviaria ubicada localidad mismo nombre partido necochea provincia buenos aires argentina características estación terminal pertenecía roca ramal prestaba servicio plaza constitución necochea
1612,1881432,nombre japonés kaga puede referir kaga ishikawa ciudad japonesa provincia kaga antigua provincia japonesa actualmente forma parte prefectura ishikawa dominio kaga antiguo dominio feudal situado provincia kaga kaga portaaviones armada imperial japonesa nombrado honor provincia
3874,1894464,fuerzas armadas croacia croata oru¸ane snage republike hrvatske fuerza militar oficial defiende república croacia lleva cabo misiones relación constitución leyes país fuerzas armadas croacia dividen ejército tierra croata hrvatska kopnena vojska fuerza aérea defensa aérea croata hrvatsko ratno zrakoplovstvo protuzra obrana armada croata hrvatska ratna mornarica número total personal servicio activo fuerzas armadas croatas incluyendo personal civil número reservistas cuales primer alerta población masculina años cuales tecnicamente aptos servicio militar población masculina sujeta servicio militar obligatorio enero embargo última generación separados servicio obligatorio través acto ministro defensa berislav ron evi presupuesto presupuesto militar croata últimos años mantuvo debajo pib mismo puede decir década gastos defensa representaban gran parte presupuesto croata ejemplo presupuesto defensa croata ascendía millones kunas croatas pib alto gasto defensa parte croacia gastos defensa últimos años fuentemod croata millones kunas croatas millones usd pbi millones kunas croatas millones usd pbi millones kunas croatas millones usd pbi millones kunas croatas millones usd pbi proyección millones kunas croatas millones usd pbi proyección reformas defensa gobierno croata aplicó serie reformas defensa varios objetivos importantes planes reducir número conscriptos personal combatiente planes reducir actual personal ejército efectivos planes aumentar número personal fuerza aérea actuales planes reducir número personal naval torno efectivos implementada disminuir número reservistas actuales introducción servicio militar voluntario profesional implementado fuerza ejército croata voluntarios total armada croata fuerza aérea croata fuerzas especiales soportey logísticas total personal militar activo personal civil reservas total fuerzas armadas comandante comandante jefe todas fuerzas armadas croatas tiempos paz guerra presidente república comandante jefe prescribe organización fuerzas armadas croatas propuesta jefe mayor consentimiento ministro defensa fuerzas armadas poseen componenete tiempos paz guerra componente paz compuesto oficiales militares activos funcionarios empleados fuerzas armadas cadetes componente guerra fuerzas armadas además anterior compone demás reservistas mayor forma parte ministerio defensa encuentra cargo comandante general regula formación uso fuerzas armadas cuenta número unidades bajo mando directo batallón operaciones especiales batallón guardia honor varios paz comandante jefe ejerce mando través ministro defensa guerra casos ministro defensa cumpliendo órdenes comandante jefe ejerce mando directamente través comandante general personal parlamento croacia ejerce control democrático fuerzas armadas mediante adopción estrategia defensiva contando presupuesto leyes defensa fuerzas especiales guardia honor batallón operaciones especiales croata bojna specijalna djelovanja fundado septiembre fusión grupo especial combate parte personal brigada guardia croata batallón actualmente posee hombres unidad élite ejército croata además ser mejor equipadas entrenadas región mayor croata ejerce mando directo batallón importante nivel estratégico capacidad reacción rápida batallón formado miembros tres fuerzas armadas unidad fuerzas especiales sabe accionar conoce actualidad escuadrones hombres desplegados fuerzas isaf afganistán tres unidades adicionales corresponden comando fuerzas especiales batallón elint alrrededor hombres atvp antiteroristi jedinica vojne policije compañía antiterrorista policía militar encuentra ubicada cerca zagreb unidades forman parte comando fuerzas especiales siguientes batallón operaciones especiales sob bojna specijalna djelovanja bsd hombres batallón inteligencia militar vojnoobavje¨tajna bojna hombres atvp antiteroristi jedinica vojne policije unidad antiterrorista policía militar hombres asnoza¨titna bojna guardia honor hombres proyectos gobierno planea modernizar substancialmenete fuerzas armadas costo millones dólares estadounidenses modernización lleva cabo objetivo fuerzas armadas puedan enfrentar desafíos siglo xxi planes modernización ejército adquisición patria amv apc modular ifv millones kunas vehículos adicionales podrían ser ordenados partir adquisición iveco lmv costo millones kunas ejército podría comprar lmv vez disponga fondos necesidades ejército sido establecidas lmv fuerza aérea adquisición helicópteros transporte mish todas piezas repuesto equipo helicópteros equipados estándares otan mayoría aviónica occidental costo programa millones kunas croata pagados forma deuda rusia croacia adquisición entrenadores básicos zlin programa encuentra casi finalizado primeros aviones entregados finales restantes deben ser entregados costo programa millones kunas croatas armada buques ataque rápido clase helsinki entrando servicio comprados finlandia costo programa millones kunas croata nuevas lanchas patrulleras construidas localmente metros longitud costo programa millones kunas croatas cooperación internacional debido croacia pasará formar parte otan abril fuerzas armadas participado muchas operaciones militares organización así activa participación misiones paz onu enlaces externos sitio web oficial inglés
2174,1884719,campo agua pueblo perteneciente ayuntamiento villafranca bierzo situado comarca bierzo provincia león comunidad autónoma castilla león españa situado coordenadas consta dos barrios valiña campo agua propiamente dicha separados leve loma deja ver iglesia hoy reconstruida actualmente puede considerar espacios vírgenes pueden contemplar toda península hecho debe secular aislamiento castigada pobreza suelo gran parte población atrás dejó riqueza ambiental aún hoy permanece intacta vida animal bulle silencio sobrecogedor historia campo agua poblado pallozas hacia función braña aira pedra temporada primavera verano otoño convivía gente ganado bajando aira pedra temporada invierno nieves hacen imposible pasto ganado quién primero aira pedra abajo encajonada parco espacio ribera acaricia burbia larga estrecha margen diestra bien campo agua arriba alta braña cotas rebasan altura construcción redonda tipo celta adaptada invierno espacio abierto alto gran poblado contrasta fuertemente tipo rural tradicional dieciochesco aldea aira pedra abajo junto río llegaba invierno nieves permitían vivir campo agua habitantes bajaban aira pedra llegada primavera ardieron mayoría pallozas existentes formó conjunto monumental mejor conservado toda europa así día mayo junta castilla león declara enclave campo agua regueiral valiñas bien interés cultural categoría conjunto etnológico encontramos referencias campo agua españa provincia león partido ponferrada merindad somoza vec habitantes parr situado margen derecha rio burbia cerca nacimiento terreno bastante montuoso contina término pedro burbia sotelo porcarizas produce granos legumbres pastos ganados dista leguas cabeza partido contr merindad ref diccionario geográficoestadístico españa portugal dedicado rey señor sebastian miñano bedoya colaborador juan francisco camacho universidad literaria madrid colegio señora recuerdo madrid españa ministerio fomento editado imp pierartperalta item notes vol original universidad complutense madrid digitalitzado jul google campo agua habitantes ref diccionario geográficoestadístico españa portugal dedicado rey señor sebastián miñano bedoya colaborador juan francisco camacho universidad literaria madrid colegio señora recuerdo madrid españa ministerio fomento editado imp pierartperalta item notes vol original universidad complutense madrid digitalizado abr google camposos forma detallada ahora miraré identidad particular caso zona caso ofrece especial análisis sociocultural términos contradictorios caso refiere municipio bierzo limita galicia gente camposos absolutamente singulares viviendo dos lugares diferentes curso año invierno viven valle aira pedra resto año campo agua encima pista escarpada kilómetros ser ciertos aldeas próximas pastan ganado prados verano llamaos alzadas tierra labrantío relativamente plana casas verano acumulando abono podían fertilizar campos próximos arriba montaña menos casas abajo solamente miembros familia pasan verano allí camposos cultivan duramente cualquier tierra valle aunque mayor parte arriba montañas habitantes van arriba abajo constantemente pasando mayor parte año cultivando tierras pasando solamente peor invierno aira pedra cada familia carga encima carro herramientas granja equipo cocina incluso muebles junto gallinas cerdos incluso considerando características extremas área antropólogo característica excepcional cada aldea propia iglesia santo patrón día fiesta local propio cementerio dos aldeas diferentes mismos habitantes cuya identidad distancia misma forma bajan suben montañas según estación aldeas tan diferentes noche día mismos habitantes topografía estilo casas clima marcadamente diferentes además costumbres campo agua gallegas aira pedra aira pedra tira galicia campo agua campo agua cerca frontera galicia pastores camposos viven aldeas gallegas pastos verano mayor parte casas campo agua cubren paja mientras fondo valle cubren pizarra campo agua varios horreos graneros mientras aira pedra ninguno campo agua gente duerme encima paja extendida plataformas madera promiscuamente cerca animales mientras aira pedra duermen dormitorios manera camposos cada año pasan ser gallegos ser menos gallegos viceversa esencia flexibilidad espíritu berziano ser gallego ser leones dos realidades opuestas mismos viven yendo hacia arriba hacia abajo dos ref democracy and ethnography constructing identities multicultural liberal states autor carol greenhouse roshanak kheshti colaborador carol greenhouse roshanak kheshti publicado state university new york press isbn páginas digitalizado google traducido septiembre espines ayuda worldlingo costumbres monumentos lugares interés vivienda típica pallozas origen celta desarrollo medieval construcciones circulares muro piedra cubiertas paja centeno atérmica impermeable mismo tiempo hace veces cuadra ganado vivienda familia pajar panera almacén actualidad pallozas sido rehabilitadas vuelven ser ocupadas lado podemos encontrar pajares cuadras hórreos iglesia consagrada san bartolomé señora veiga olmo hace ruinas causa rayo cayó tejado destruyó parte edificio hace años sido rehabilitada gracias vecinos gracias ello podido restaurar completamente conservar muros época románico imágenes iglesia después rehabilitación economía agricultura ganadería fiestas locales fiestas religiosas celebra segundo fin semana mes agosto honor san bartolo referencias datos interés código postal enlaces externos web pueblo imágenes campo agua
1820,1882347,adaloaldo rey lombardos hijo rey agilulfo convirtió catolicismo fuentes paulus diaconus historia langobardorum gianluigi barni longobardi italia editore agostini isbn enlaces externos
1764,1882049,bernardo matteo gamberelli settignano toscana florencia conocido bernardo rossellino escultor arquitecto italiano renacimiento hijo mayor pintor antonio rossellino biografía joven pupilo colaborador leone battista alberti cuyos esquemas planos construyó palazzo rucellai florencia primeros ejemplos genuinos palacio florentino renacimiento exhibe tres órdenes pilastras planas inscritas fachada almohadillado delicado variado bajo cornisa friso arezzo aplicó fachada allantica antigua estructura gótico flamígero fraternità della misericordia cofradía benéfica rossellino realizó obras toscana roma trabajó papa nicolás ampliación transepto ábside antigua basílica san pedro destruida siguientes reformas roma realizó renovación iglesia san esteban rotondo aún puede verse altar debido rossellino plaza pienza rosselino hizo famoso planificación idealizada pienza antiguo distrito corsignano papa pío quería realizar entorno monumental lugar natal diseñado conforme nuevos principios urbanísticos arquitectónicos renacentistas concibió centro piazza plaza construcciones principales duomo catedral palazzo pubblico ayuntamiento signoria palazzo vescovile palacio episcopal palazzo piccolomini rodeados resto pequeña ciudad palacio piccolomini rossellino asumió organización fachada palazzo rucellai papa pío rossellino diseñó palacio sienés nerucci hermoso palazzo piccolomini monumentos funerarios arquitectura innovó monumento funerario mural tumba mural leonardo bruni santa croce florencia indocumentada enseguida famosa representó último cancillera florentino yaciendo reposo sarcófago relieve revela delgadez muro dentro entablmento arco soportado pilastras recordando apertura central arcos triunfales romanos relieve madonna tímpano tipo tumba repetida artistas primero paisano rossellino desiderio settignano convirtió modelo renacimiento temprano quattrocento encargos escultóricos formato arquitectónico diseñó tumba beata villana iglesia santa maria novella florencia jurista filippo lazzari iglesia san domenico pistoia realizó pórtico marmol ricamente ornamentado palazzo pubblico siena panel terracota anunciación catedral arezzo rossellino murió florencia notas referencias giorgio vasari lives contains biographies both gamberelli brothers santo stefano rotondo celio wall tomb leonardo bruni tabernacle for the eucharist duomo pienza
4117,1895684,perilinfa filtrado liquido cefalorraquideo composición iónica típica líquidos extracelulares predomina catión composición constante aprecian pequeñas variaciones según localización endolinfa halla contenida espacio limitado así estría vascular catión predominante mientras contenido extremadamente bajo elevado contenido requiere mecanismos activos transporte iónico mantenimiento diferencia perilinfa endolinfa gran importancia función órgano sensitivo además perilinfa desempeña importante papel metabolismo células acústicas deduce demostración rápida regeneración linfas
3214,1891110,parque nacional general juan álvarez parques nacionales posee mexicano guerrero encuentra ubicado cercanías ciudad chilapa álvarez cadena montañosa comprende dentro superficie extensiones boscosas ven conformadas gran mayoría árboles coníferas origen parque estableció terrenos pertenecen ejidatarios decreto expidió decreto creación parque parque nacional mayo entonces presidente república adolfo lópez mateos aspectos físicos ubicación guerrero dentro zona estatal conocida región montaña cercano ciudad chilapa álvarez preciso lado noreste llegar lugar chilpancingo capital toma carretera número chilpancingo ciudad tlapa llegar ciudad chilapa álvarez orografía forma parte cordillera montañosa denomina sierra madre sur abarca gran parte parque encuentra dentro extensión parte zona montañosa ubicada noroeste ciudad chilapa álvarez elevaciones conoce ocotal cuyas altitudes varían alcanzar msnm tales elevaciones ocasionan pueden encontrar zonas semiplanas lomeríos pronunciadas pendientes cañadas hidrografía cañadas alimentan afluentes ríos cercanos lugar alimentan río atzacualoya pertenece cuenca homónima afluente río mezcala qiue vez tributario río balsas clima clima predomina zona caracteriza ser templado subhúmedo temperatura media anual periodo lluvias presenta abarcando meses van mayo septiembre flora fauna flora general flora existente parque nacional puede ser vista lugar conformada bosques pino encino cuales introducido medida tomada proceso reforestación lugar aun partes bajas pueden encontrar zonas pastizales especies pueden observar orqúideas encentran amenazadas lugar fauna parque encuentran especies gato montés zorrillo coyote conejo tlacuache entro enlaces externos decreto parque nacional web centro mexicano derecho ambiental
